match_id,league_id,season,game_week,match_date,home_team,away_team,actual_home_goals,actual_away_goals,match_status,xg_home,xg_away,prob_home_win,prob_draw,prob_away_win,predicted_scoreline,predicted_scoreline_prob,prediction_confidence,prediction_date,predicted_outcome,actual_outcome,prediction_accuracy
UCL_2026_GS04_Lens_Como,UCL,2026,4.0,2026-11-04,Lens,Como,,,incomplete,1.6241790101663778,1.21980982056512,0.46200843628949684,0.23867007511014476,0.2993214886003585,1-1,0.10295386655198946,0.5682424211739256,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_PSV_Club Brugge,UCL,2026,4.0,2026-11-04,PSV,Club Brugge,,,incomplete,2.0673091738443303,1.3848061286923845,0.5272435342848164,0.20862635771897264,0.26413010799621095,1-1,0.08868069940060712,0.6725846159033161,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Porto_Napoli,UCL,2026,4.0,2026-11-04,Porto,Napoli,,,incomplete,1.6634297021738218,1.0713385886618798,0.4984916891630023,0.24163421944980684,0.25987409138719086,1-0,0.10874379454917803,0.5874827884453705,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_RB Leipzig_Man City,UCL,2026,4.0,2026-11-04,RB Leipzig,Man City,,,incomplete,1.4519812770582345,1.248951142381836,0.41323233537439985,0.2521177635888897,0.33464990103671044,1-1,0.11272685345582521,0.6230118288274848,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Slavia Praha_Arsenal,UCL,2026,4.0,2026-11-04,Slavia Praha,Arsenal,,,incomplete,0.6439744716477117,1.641187816905499,0.1476023991817926,0.24186620173242648,0.6105313990857809,0-1,0.16878966605060028,0.6774188607155949,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS04_Viking_Sabah,UCL,2026,4.0,2026-11-04,Viking,Sabah,,,incomplete,1.6241790101663778,1.21980982056512,0.46200843628949684,0.23867007511014476,0.2993214886003585,1-1,0.10295386655198946,0.5682424211739256,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Arsenal_Dortmund,UCL,2026,5.0,2026-11-24,Arsenal,Dortmund,,,incomplete,1.9163643978024856,0.7595564799300956,0.640389831685644,0.21357601209541863,0.14603415621893745,1-0,0.1332574216807842,0.7348558645427213,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Bodo/Glimt_Lask Linz,UCL,2026,5.0,2026-11-24,Bodo/Glimt,Lask Linz,,,incomplete,1.790318240557106,1.2362207620439019,0.5047823117636469,0.2255322864671144,0.26968540176923883,1-1,0.09923606433125154,0.6208867535307596,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Como_AEK Athens,UCL,2026,5.0,2026-11-24,Como,AEK Athens,,,incomplete,1.6241790101663778,1.21980982056512,0.46200843628949684,0.23867007511014476,0.2993214886003585,1-1,0.10295386655198946,0.5682424211739256,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Feyenoord_Porto,UCL,2026,5.0,2026-11-24,Feyenoord,Porto,,,incomplete,1.6506301313385976,1.2863986741285331,0.45928700869304706,0.2345199633539647,0.3061930279529882,1-1,0.10239939234086465,0.5838955402268748,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Galatasaray_Aston Villa,UCL,2026,5.0,2026-11-24,Galatasaray,Aston Villa,,,incomplete,1.367623672890738,1.2951648046150175,0.38980462753697914,0.25549777032310134,0.3546976021399195,1-1,0.11513418506009897,0.6273607915405737,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Man City_Napoli,UCL,2026,5.0,2026-11-24,Man City,Napoli,,,incomplete,1.6931740758989096,1.037912736602486,0.5231001524756883,0.23829631062557446,0.2386035368987372,1-0,0.11380859465315984,0.6366428470690904,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_RB Leipzig_Lens,UCL,2026,5.0,2026-11-24,RB Leipzig,Lens,,,incomplete,1.498742155548681,1.2270105338689985,0.4339603119129564,0.24768498966154942,0.3183546984254942,1-1,0.10749855101831708,0.573851770203765,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Real Madrid_PSV,UCL,2026,5.0,2026-11-24,Real Madrid,PSV,,,incomplete,2.282116268836022,1.2469882855668317,0.6013752679811806,0.19279060177187568,0.20583413024694386,2-1,0.08959728367472244,0.7226835179630425,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Slovan Bratislava_Betis,UCL,2026,5.0,2026-11-24,Slovan Bratislava,Betis,,,incomplete,1.4799886360105512,1.4266764429753043,0.39240781638721606,0.2392484394531236,0.3683437441596604,1-1,0.10366346450457191,0.5733436954651728,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Ath Madrid_Viking,UCL,2026,5.0,2026-11-25,Ath Madrid,Viking,,,incomplete,2.0027112354966388,1.1569423341565084,0.5692079290268409,0.20917375194141397,0.2216183190317451,1-0,0.09276819993080636,0.6717532414118391,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Club Brugge_Liverpool,UCL,2026,5.0,2026-11-25,Club Brugge,Liverpool,,,incomplete,1.2424580886510286,1.5425223817527904,0.31052043447407235,0.2471766920882431,0.4423028734376846,1-1,0.11325883355144475,0.6904902834408022,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS05_Inter_Stuttgart,UCL,2026,5.0,2026-11-25,Inter,Stuttgart,,,incomplete,1.7641481589258774,1.0591783863883182,0.5360799169457531,0.2308857813912605,0.23303430166298642,1-0,0.10991242290006131,0.6374440514835344,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Lille_Bayern Munich,UCL,2026,5.0,2026-11-25,Lille,Bayern Munich,,,incomplete,1.5378939120508894,1.77039348732048,0.3371141252548444,0.22223311067775509,0.4406527640674005,1-1,0.09542258924280492,0.7170760778870664,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS05_Paris SG_Roma,UCL,2026,5.0,2026-11-25,Paris SG,Roma,,,incomplete,2.308846160935049,0.9621257105266514,0.6714012044116526,0.1797411470912165,0.1488576484971309,2-0,0.10500426308400054,0.7193851931603437,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Sabah_Barcelona,UCL,2026,5.0,2026-11-25,Sabah,Barcelona,,,incomplete,1.5863166022479585,1.8122227795528052,0.339520189706964,0.2166226968723143,0.44385711342072176,1-1,0.09092546733129132,0.6814244484056176,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS05_Shakhtar Donetsk_Fenerbahce,UCL,2026,5.0,2026-11-25,Shakhtar Donetsk,Fenerbahce,,,incomplete,1.5145535272676982,1.2578705843157099,0.43177512423115705,0.24516001792088168,0.32306485784796124,1-1,0.10652799959115784,0.5742830735058473,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Slavia Praha_Villarreal,UCL,2026,5.0,2026-11-25,Slavia Praha,Villarreal,,,incomplete,1.365632956893876,1.047786483049156,0.4372898738573595,0.2680124112403631,0.29469771490227725,1-0,0.12348097837251003,0.5897629523394552,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS05_Sporting CP_Man United,UCL,2026,5.0,2026-11-25,Sporting CP,Man United,,,incomplete,1.6531680631012373,1.018416681188328,0.5212296951867392,0.24043824925031632,0.23833205556294446,1-0,0.12058687309624264,0.6276086572319971,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS06_AEK Athens_Galatasaray,UCL,2026,6.0,2026-12-08,AEK Athens,Galatasaray,,,incomplete,1.596781304690599,1.1455611432286448,0.4667291850035646,0.2454746737921017,0.2877961412043338,1-1,0.10870176466015363,0.6080234933390709,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS06_Aston Villa_Paris SG,UCL,2026,6.0,2026-12-08,Aston Villa,Paris SG,,,incomplete,1.3835502959604833,1.5547472446664272,0.33892129492445594,0.24022175178744798,0.4208569532880962,1-1,0.10850964165656268,0.7387224913618464,2026-09-04 20:02:36.275835,Away Win,,
